name,neighbourhood_cleansed,accommodates,property_type,room_type,bathrooms,bedrooms,beds,price,latitude,longitude
Trendy and spacious rooftop apt (115m2) in centre,De Baarsjes - Oud-West,4,Apartment,Entire home/apt,1.0,2.0,2.0,175,52.36464636933365,4.87404861185806
Great apartment next to Vondelpark & Museumsquare,Zuid,4,Apartment,Entire home/apt,1.0,2.0,2.0,115,52.35691240596656,4.8764550847249035
Cosy Studio in lively and beautiful Pijp Area,De Pijp - Rivierenbuurt,2,Apartment,Private room,1.0,0.0,2.0,83,52.35425850107021,4.889286413991943
Comfortable apartment within city | 2BD,Bos en Lommer,3,Apartment,Entire home/apt,1.0,2.0,2.0,110,52.38058634852554,4.854011173783258
Stylish Vondelpark apartment with roof terrace!,De Baarsjes - Oud-West,2,Condominium,Entire home/apt,1.0,1.0,1.0,149,52.360357647526996,4.864371090744574
Lovely 4p apartment in the vibrant West,De Baarsjes - Oud-West,4,Apartment,Entire home/apt,1.0,2.0,2.0,149,52.373838081451645,4.8614148256066185
NEW APARTMENT city center popular district Jordaan,Centrum-West,2,Apartment,Private room,1.0,0.0,1.0,120,52.37577973064057,4.881519706657776
Bed & Breakfast de Egelantier midden in de Jordaan,Centrum-West,2,Bed and breakfast,Private room,1.0,1.0,1.0,125,52.37567514653179,4.879282058727483
Lovely apartment in trendy area of Amsterdam!,De Pijp - Rivierenbuurt,2,Apartment,Entire home/apt,2.0,1.0,1.0,120,52.35499147652176,4.899683004567653
Welcome to our Amsterdam Paradise,Noord-Oost,2,House,Entire home/apt,1.0,2.0,2.0,100,52.40759759694493,4.93092103519045
Cozy private apartment near the center!,De Baarsjes - Oud-West,2,Apartment,Private room,1.0,1.0,1.0,90,52.36888971001309,4.8526618633769845
Amazing bright apartment right on the Vondelpark!,De Baarsjes - Oud-West,2,Apartment,Entire home/apt,1.0,1.0,1.0,130,52.357704978788995,4.857169739097553
Lovely Appartement with great view.,Westerpark,4,Apartment,Entire home/apt,1.0,2.0,3.0,130,52.38485787813911,4.865353253115209
Great apartment with big balcony on great location,De Baarsjes - Oud-West,2,Apartment,Entire home/apt,1.0,1.0,1.0,150,52.36061484951662,4.86596283901044
Appartment,De Pijp - Rivierenbuurt,4,Apartment,Entire home/apt,1.0,2.0,2.0,240,52.34615196340102,4.902684115554396
Amazing apartment in Amsterdam,Slotervaart,4,Apartment,Entire home/apt,1.0,2.0,2.0,100,52.36622686990239,4.840945746428316
Cosy Apt | ROOF TERRACE | Popular Old West Area,De Baarsjes - Oud-West,2,Apartment,Entire home/apt,1.0,1.0,1.0,98,52.366330957295425,4.870922110235325
Spacious apartment with canal view,De Baarsjes - Oud-West,4,Apartment,Entire home/apt,1.0,1.0,2.0,170,52.37069539419958,4.873530910900657
Cosy family house in a quiet neigbourhood.,Watergraafsmeer,4,House,Entire home/apt,1.0,3.0,3.0,195,52.35150409880685,4.9368613699267785
Sunny & spacious apartment in fancy Oud-West area,De Baarsjes - Oud-West,2,Apartment,Entire home/apt,2.0,1.0,1.0,120,52.36151677212028,4.86111934248974
Private Studio in trendy neighbourhood De Pijp!,De Pijp - Rivierenbuurt,2,Apartment,Entire home/apt,1.0,0.0,1.0,90,52.35043925977067,4.88828302375467
Cosy flat located in De Pijp (Close to center),De Pijp - Rivierenbuurt,3,Apartment,Entire home/apt,1.0,1.0,2.0,135,52.3569205878529,4.895381398517482
Beautiful House & Garden Amsterdam in de Pijp,De Pijp - Rivierenbuurt,2,Apartment,Entire home/apt,1.0,1.0,1.0,135,52.35727145880629,4.888962647602794
Cozy flat in trendy De Pijp,De Pijp - Rivierenbuurt,3,Apartment,Entire home/apt,1.0,1.0,1.0,149,52.35076808898654,4.9031829924228205
"big apt, 5 rooms, very central, rooftop terrace!",Westerpark,5,Apartment,Entire home/apt,1.0,3.0,4.0,157,52.38172880680565,4.870089630980549
Great apartment de Pijp/Albert Cuyp,De Pijp - Rivierenbuurt,4,Apartment,Entire home/apt,2.0,2.0,3.0,180,52.357194290346854,4.900091394656889
Cosy apartment with rooftop at perfect location,De Baarsjes - Oud-West,2,Apartment,Entire home/apt,1.0,1.0,1.0,100,52.367290253966495,4.8686539686661945
Comfortable Bright Westerpark Apartment,Westerpark,2,Apartment,Entire home/apt,1.0,1.0,1.0,100,52.378662948412455,4.870663065843512
Light & Modern apartment near center Amsterdam,Bos en Lommer,2,Condominium,Entire home/apt,1.0,2.0,1.0,100,52.37727356350037,4.8499484959610175
Spacious apartment on walking distance to centre!,De Baarsjes - Oud-West,4,Condominium,Entire home/apt,1.0,3.0,4.0,110,52.36326048302549,4.866070670855215
"Lovely, cosy apartment in the heart of Amsterdam",Centrum-Oost,2,Apartment,Entire home/apt,1.0,1.0,1.0,111,52.369494630950776,4.912993577082337
Cozy apartment near the center!,De Baarsjes - Oud-West,2,Apartment,Private room,1.0,1.0,1.0,80,52.37025983131505,4.855312313386071
Charming house with garden- great for families,Watergraafsmeer,3,Apartment,Entire home/apt,2.0,4.0,3.0,139,52.355351751158466,4.929504025218339
"Luxurious Quiet 90m2 Penthouse in ""de Pijp""",De Pijp - Rivierenbuurt,2,Apartment,Entire home/apt,2.0,1.0,1.0,170,52.35576204460397,4.895493494622289
Charming apartment with garden near Vondelpark,Zuid,2,Apartment,Entire home/apt,1.0,1.0,1.0,125,52.35256680151513,4.849787258098568
"Stylish house-boat, perfectly located",De Baarsjes - Oud-West,2,Boat,Entire home/apt,1.0,1.0,1.0,150,52.371332020578755,4.871775742400238
Apt with 'Village feeling' near centre Amsterdam,Watergraafsmeer,2,Apartment,Entire home/apt,1.0,1.0,1.0,95,52.342985120146416,4.923366300886912
Beautiful & unique family house with canal view!,Oostelijk Havengebied - Indische Buurt,4,House,Entire home/apt,1.0,3.0,3.0,147,52.371888767329864,4.943100827086856
Spacious and modern apartment near city centre!,De Baarsjes - Oud-West,2,Apartment,Entire home/apt,1.0,1.0,1.0,100,52.37098604995435,4.870866818949403
Family house at dyke + great garden + free parking,Noord-Oost,4,House,Entire home/apt,1.0,2.0,3.0,100,52.379944247971245,5.000105588352865
City Centre Amsterdam,Centrum-West,3,Apartment,Entire home/apt,1.0,1.0,2.0,180,52.36873638461992,4.878855967125007
Private room close metro (room 2)  Just Renovated,Bijlmer-Centrum,2,House,Private room,2.0,1.0,1.0,55,52.31843906143836,4.954101461831856
Admirable Apt in Amsterdam West | BALCONY,De Baarsjes - Oud-West,4,Apartment,Entire home/apt,1.0,1.0,2.0,175,52.3732634065652,4.861620114201578
Modern apartment on a beautiful canal in Jordaan,Centrum-West,2,Apartment,Entire home/apt,1.0,1.0,1.0,199,52.370084403573415,4.878149075056751
"Spacious, Homy and Clean Appartment in De Pijp",De Pijp - Rivierenbuurt,4,Apartment,Entire home/apt,1.0,3.0,3.0,270,52.34881474870709,4.896686963235797
Really nice room in a BIG flat,Centrum-West,2,Apartment,Private room,1.0,1.0,1.0,140,52.368457502919796,4.882840693088474
Spacious apartment next to park and city center,Westerpark,5,Apartment,Entire home/apt,1.0,2.0,3.0,275,52.38520816090397,4.869551884444394
Albert Cuyp Family apartment with garden,De Pijp - Rivierenbuurt,4,Apartment,Entire home/apt,1.0,3.0,3.0,229,52.352448763970784,4.8982079422846505
"Stunning, big and comfortable house",Watergraafsmeer,4,Townhouse,Entire home/apt,2.0,3.0,4.0,200,52.34405126051644,4.951008229858808
Full of dedication & passion renovated apartment!,Bos en Lommer,4,Apartment,Entire home/apt,1.0,1.0,2.0,135,52.38268652344977,4.8555837267618935
Great Apartment in a fantastic location!,Buitenveldert - Zuidas,2,Apartment,Private room,1.0,1.0,1.0,70,52.33713783013468,4.871533242364334
Great apartment in great area with rooftop terrace,De Baarsjes - Oud-West,2,Apartment,Entire home/apt,1.0,1.0,1.0,110,52.362158357762745,4.863774009673331
Enticing Apartment with CANALVIEW | BALCONY,Bos en Lommer,2,Apartment,Entire home/apt,2.0,1.0,1.0,175,52.377799200585,4.862682845380967
Cosy apartment Pijp,De Pijp - Rivierenbuurt,2,Apartment,Entire home/apt,1.0,0.0,1.0,85,52.35456600608975,4.9033124464695135
Amsterdam Old South near Vondelpark,Zuid,2,Apartment,Private room,1.0,1.0,1.0,95,52.35049864878343,4.8543829718327896
Cozy place in central Jordaan area,Centrum-West,2,Apartment,Entire home/apt,1.0,1.0,1.0,95,52.382079546378755,4.881748864523458
Great and cosy apartment located in Amsterdam,IJburg - Zeeburgereiland,2,Apartment,Entire home/apt,1.0,1.0,1.0,100,52.35010405646478,5.0125490952907805
A perfect apartment in the center,Centrum-Oost,3,Apartment,Entire home/apt,1.0,1.0,1.0,85,52.3740310443298,4.924222100094303
Atmospheric 5-room appartment with roof terrace,Watergraafsmeer,4,Apartment,Entire home/apt,1.0,3.0,3.0,149,52.353640930348206,4.941953561208667
"Cosy studio in best location, perfect for a W-End!",Centrum-West,2,Apartment,Entire home/apt,1.0,0.0,2.0,150,52.36905065637145,4.889833235341693
Newly built house near citybeach,IJburg - Zeeburgereiland,4,House,Entire home/apt,1.0,2.0,2.0,119,52.35202531589328,5.005489159877509
Apartment for couple in lively Pijp neighbourhood,De Pijp - Rivierenbuurt,2,Apartment,Entire home/apt,2.0,2.0,2.0,119,52.356242425775214,4.892090225778432
Lovely Family House with garden and nice terrace,Geuzenveld - Slotermeer,4,House,Entire home/apt,2.0,3.0,3.0,199,52.383600550403635,4.792062980776982
"Amsterdam, 10 min. from centre! jacuzzi + garden!",IJburg - Zeeburgereiland,4,House,Entire home/apt,2.0,3.0,3.0,145,52.361726279444504,4.9797635872773895
"Beautiful family house, max 2 adults & 2 children",Watergraafsmeer,4,House,Entire home/apt,1.0,2.0,4.0,225,52.35567837787403,4.9403765550720875
Cosy apartment in Amsterdam near the center,De Baarsjes - Oud-West,2,Apartment,Entire home/apt,1.0,1.0,1.0,100,52.372135044838345,4.849419022867504
Apartment in Amsterdam West,Bos en Lommer,4,Apartment,Entire home/apt,1.0,1.0,2.0,180,52.37673501676997,4.859587978783043
Lovely 3 room apartment in Amsterdam Old West,Bos en Lommer,4,Apartment,Entire home/apt,1.0,2.0,2.0,165,52.38312898523963,4.848085030113622
Spacious 1 bedroom apartment with balcony,Oud-Oost,2,Apartment,Entire home/apt,2.0,1.0,1.0,89,52.35995031685298,4.91499547881707
Room Amsterdam Nieuw West,Osdorp,2,Apartment,Private room,1.0,1.0,1.0,41,52.35708131949107,4.806806931764403
STUDIO AMSTERDAM EAST,Oud-Oost,3,Apartment,Entire home/apt,1.0,0.0,1.0,85,52.354998797997006,4.9263528248345665
Nice 3floor house with sunny garden on city island,IJburg - Zeeburgereiland,4,House,Entire home/apt,1.0,3.0,4.0,110,52.35656740685704,4.989921396184488
Sabine and Walter Euler apartment,Centrum-West,4,Apartment,Entire home/apt,1.0,2.0,2.0,200,52.36723924943386,4.886507474796813
Spectacular lake view house in Amsterdam,IJburg - Zeeburgereiland,5,Apartment,Entire home/apt,1.0,3.0,4.0,199,52.358238640440575,4.9801276898687785
Renovated and spacious apartment Oud West,Westerpark,2,Apartment,Entire home/apt,1.0,1.0,1.0,140,52.37925367010941,4.874425090870061
Bed & Nature for Weekend Travellers,Gaasperdam - Driemond,1,House,Private room,1.0,1.0,1.0,40,52.30320571927486,4.968845273353144
Laid back town house with garden and terrace!,Bijlmer-Oost,2,Townhouse,Private room,1.0,1.0,1.0,42,52.31946953204911,4.96476080398304
Green paradise studio next to the Vondelpark,Zuid,2,Apartment,Private room,1.0,0.0,1.0,90,52.35280846582696,4.85475815369522
Spacious apartment with sunny roof terrace,De Baarsjes - Oud-West,4,Apartment,Entire home/apt,2.0,2.0,4.0,139,52.37009646199623,4.85685155986223
Bright and cozy apartment close to the Vondelpark,Zuid,2,Apartment,Entire home/apt,1.0,1.0,1.0,128,52.34720222464584,4.846431949538416
Nice and cosy room across the Westerpark,Westerpark,2,Apartment,Private room,1.0,1.0,2.0,60,52.38670499393922,4.875812682037269
2 person bedroom,De Baarsjes - Oud-West,2,Apartment,Private room,1.0,1.0,1.0,60,52.37362787431985,4.856651323007882
Light and spacious apartment at the Vondelpark,Zuid,2,Apartment,Entire home/apt,1.0,1.0,1.0,130,52.354288509800156,4.853714309169464
"Trendy 70m2 apartment, water view & great location",Westerpark,2,Apartment,Entire home/apt,2.0,1.0,1.0,141,52.389940811318816,4.885659758351263
Spacious room only 15 min. to centre of Amsterdam,Noord-Oost,2,Apartment,Private room,1.0,1.0,1.0,68,52.39558629468618,4.955375193697262
Comfortable room 15 minutes to Amsterdam centre.,Noord-Oost,2,Apartment,Private room,1.0,1.0,1.0,55,52.39368433825244,4.955274494136902
"Authentic stay in Amsterdam Center, Plantage",Centrum-Oost,2,Apartment,Entire home/apt,1.0,1.0,1.0,165,52.36502688116145,4.919621625227586
Perfect 2 bedroom APT in CITY CENTER!,Centrum-Oost,4,Bed and breakfast,Private room,1.0,2.0,2.0,167,52.366852977868746,4.909393262314861
"Spacious, light & family-friendly apartment",IJburg - Zeeburgereiland,4,Apartment,Entire home/apt,1.0,2.0,3.0,95,52.34820726876193,5.004596283198363
"Apartment close to centre, Westerpark and Jordaan",Westerpark,2,Apartment,Entire home/apt,1.0,1.0,1.0,104,52.385197163190796,4.871373898280652
A comfortable cosy bedroom with private bathroom,Zuid,2,Apartment,Private room,1.0,1.0,1.0,50,52.35285416358053,4.853261099466211
"Bright, large apartment with roof terrace",De Baarsjes - Oud-West,4,Apartment,Entire home/apt,1.0,2.0,2.0,275,52.36091030459639,4.8678602969575575
Room in a big apartment with more options. 4Pax,Gaasperdam - Driemond,1,Apartment,Shared room,1.0,1.0,1.0,55,52.2985276058321,4.974107738777591
Wonderful independent studio in the Pijp (25m2),De Pijp - Rivierenbuurt,2,Apartment,Private room,1.0,0.0,1.0,79,52.34858726088171,4.895001324628022
Cool & renovated apartment in a much cooler city,De Baarsjes - Oud-West,4,Apartment,Entire home/apt,1.0,1.0,2.0,150,52.3643835857826,4.864191022990835
Snug Apartment in East with GARDEN,Watergraafsmeer,2,Apartment,Entire home/apt,2.0,1.0,2.0,118,52.356991705053865,4.936711989940171
Nice apartment in tranquil area within the CBD,Buitenveldert - Zuidas,2,Apartment,Entire home/apt,1.0,1.0,1.0,120,52.33513562222118,4.872509096151866
Trendy light apartment Amsterdam West.,De Baarsjes - Oud-West,3,Apartment,Entire home/apt,1.0,1.0,2.0,110,52.36174427827535,4.856129593512216
Modern family house Amsterdam and Blijburg Beach,IJburg - Zeeburgereiland,4,Townhouse,Entire home/apt,2.0,3.0,4.0,175,52.34955119225204,5.010955329344746
Cosy apartment with terrace and garden!,Bos en Lommer,4,Apartment,Entire home/apt,1.0,2.0,2.0,120,52.37688444429705,4.860880485598235
East is where your home is!,Oud-Oost,3,Apartment,Entire home/apt,1.0,1.0,2.0,110,52.3572818509233,4.920517114707171
Comfortable & cosy apartment (east),Oostelijk Havengebied - Indische Buurt,2,Apartment,Entire home/apt,1.0,1.0,1.0,99,52.362200184023244,4.942775449422704
Luxury Bedroom/Suite on Private floor incBreakfast,Gaasperdam - Driemond,4,House,Private room,1.0,1.0,2.0,75,52.29030763937931,4.978471340585089
"100m2 family apt, 2bed, Free P, 15min from center",Osdorp,4,Apartment,Entire home/apt,2.0,2.0,2.0,125,52.3515117146805,4.794439107652673
"Appartment with garden, 5 min from Vondelpark",Zuid,4,Apartment,Entire home/apt,1.0,2.0,4.0,220,52.34764324536506,4.850151023428883
Comfortable Room in De Pijp in a lively area.,De Pijp - Rivierenbuurt,2,Apartment,Private room,1.0,1.0,1.0,79,52.35286242272941,4.893638539860339
House at dyke with garden + free parking,Oud-Noord,3,House,Entire home/apt,1.0,2.0,2.0,100,52.39037717810518,4.9418524067887555
Rustige kamer op 15 min afstand van centrum.,Noord-Oost,2,Apartment,Private room,1.0,1.0,1.0,55,52.397036775184716,4.933106953430053
Private room next to Vondelpark & Museumsquare,Zuid,2,Apartment,Private room,1.0,1.0,1.0,90,52.35901761756614,4.876696989583705
Spacious apartment with rooftop terrace!,De Baarsjes - Oud-West,4,Apartment,Entire home/apt,1.0,2.0,2.0,250,52.373259268179474,4.852654296783755
Studio apartment for two,Centrum-Oost,2,Apartment,Entire home/apt,1.0,1.0,1.0,99,52.36133783108093,4.908464524409318
Studio located on the Leidsesquare!,Centrum-Oost,2,Apartment,Private room,1.0,1.0,1.0,99,52.36381338020988,4.884074359251775
Cosy apartment near Oosterpark!,Oud-Oost,2,Apartment,Entire home/apt,1.0,1.0,1.0,120,52.35742680303015,4.918478723923184
Wonderfull City center appartement free wifi,Centrum-Oost,4,Apartment,Entire home/apt,1.0,2.0,2.0,188,52.36527331076621,4.901425302114936
Enjoyable Apt in OLD WEST | BALCONY,De Baarsjes - Oud-West,2,Apartment,Entire home/apt,2.0,1.0,1.0,67,52.36071021755691,4.861333453072135
Great room with garden near center of Amsterdam,Oud-Noord,3,Apartment,Private room,1.0,1.0,1.0,90,52.38749818586847,4.917940379297487
Pleasant bedroom Inc two free bikes,Oud-Noord,2,House,Private room,1.0,1.0,1.0,60,52.39887106836457,4.912818300612517
Amazing studio at a perfect location in centre,De Baarsjes - Oud-West,2,Apartment,Entire home/apt,1.0,0.0,1.0,130,52.36088264558365,4.8655367191909615
Recently renovated double bedroom near centre,De Pijp - Rivierenbuurt,2,Apartment,Private room,2.0,1.0,1.0,65,52.35054935934232,4.892608070175847
Spacious and cosy apartment near Central Station,Westerpark,4,Apartment,Entire home/apt,2.0,2.0,2.0,260,52.388619546656855,4.886121584458132
Modern ground floor Amsterdam apartment,Oostelijk Havengebied - Indische Buurt,2,Apartment,Entire home/apt,1.0,1.0,1.0,109,52.36134992321126,4.933035195964943
Beautiful spacious and bright 4 bedroom apartment,De Pijp - Rivierenbuurt,8,Apartment,Entire home/apt,2.0,4.0,4.0,213,52.345700398500306,4.897945538663693
"NEW, BRIGHT & COSY apartment in the City Centre",Westerpark,1,Apartment,Entire home/apt,1.0,1.0,1.0,90,52.38932174805727,4.886580106816297
LIVIA’S HIDEAWAY 1: CANAL BELT,Centrum-Oost,4,Apartment,Entire home/apt,1.0,2.0,2.0,240,52.363589451328146,4.899830190921484
Authentic Amsterdam Basement,De Baarsjes - Oud-West,3,Townhouse,Private room,1.0,2.0,2.0,102,52.35828358134305,4.861481893907062
LIVIA’S HIDEAWAY 2: JORDAAN,Centrum-West,4,Apartment,Entire home/apt,1.0,3.0,3.0,240,52.368597355564354,4.881217923082846
Wonderful studio apartment in the Pijp,De Pijp - Rivierenbuurt,2,Apartment,Entire home/apt,1.0,0.0,1.0,85,52.35562677087275,4.888986257887411
Large Family House in Amsterdam with garden,IJburg - Zeeburgereiland,4,Apartment,Entire home/apt,1.0,3.0,3.0,155,52.35518582607896,5.000350055996361
Central 3 bedroom apt. at Leidseplein,Centrum-Oost,4,Apartment,Entire home/apt,1.0,3.0,4.0,174,52.36475433174048,4.88478336501644
Spacious private bedroom,De Pijp - Rivierenbuurt,2,Apartment,Private room,1.0,1.0,1.0,70,52.35546739370068,4.902800341159155
Ground floor appartment with garden near centre,De Baarsjes - Oud-West,4,Apartment,Entire home/apt,1.0,2.0,3.0,99,52.35984782279571,4.8499827317952136
Double bedroom in a townhouse in Amsterdam North,Noord-Oost,2,Townhouse,Private room,2.0,1.0,1.0,60,52.40232536276237,4.945455158504145
Nice apartment close to Vondelpark!,De Baarsjes - Oud-West,2,Apartment,Entire home/apt,1.0,1.0,1.0,125,52.36293960679819,4.8664573285850645
Spacious apartment with two separate bedrooms,Bos en Lommer,4,Apartment,Entire home/apt,1.0,2.0,2.0,160,52.37799201749649,4.848888527447227
Spacious room for rent in Amsterdam-Noord,Noord-West,2,Apartment,Private room,1.0,1.0,1.0,45,52.41006763151246,4.9218162098491645
"Apartment Studio Mokum, Plantage-Weesperbuurt",Centrum-Oost,2,Apartment,Private room,1.0,1.0,2.0,95,52.36436708797492,4.90744572298008
Nine Streets | City Center | Spacious Apartment,Centrum-West,2,Apartment,Entire home/apt,1.0,1.0,1.0,199,52.3725882221231,4.8861573661436175
Spacious apartment close to the city centre,Bos en Lommer,4,Apartment,Entire home/apt,1.0,2.0,2.0,140,52.379787256505224,4.846587785421418
"Great apartment in city centre, 2 bedrooms",De Baarsjes - Oud-West,4,Apartment,Entire home/apt,1.0,2.0,2.0,140,52.360043881891634,4.858389341971028
Private room at perfect location in de Pijp,De Pijp - Rivierenbuurt,2,Apartment,Private room,1.0,1.0,1.0,99,52.354814793402824,4.901694912802727
LIVIA’S HIDEAWAY 5: VONDEL A,De Baarsjes - Oud-West,4,Apartment,Entire home/apt,3.0,3.0,3.0,235,52.36118241359392,4.856983860117328
Charming new studio centrally located.,De Pijp - Rivierenbuurt,2,Apartment,Entire home/apt,1.0,1.0,1.0,109,52.356167593997746,4.892432333281174
LIVIA’S HIDEAWAY 6: VONDEL B,De Baarsjes - Oud-West,4,Apartment,Entire home/apt,2.0,2.0,2.0,200,52.359584223453425,4.855766517994578
Spacious and modernly designed apartment in West,Westerpark,2,Apartment,Entire home/apt,1.0,1.0,1.0,126,52.375375318053315,4.872053361044789
Luxury city apartment on picturesque square,De Pijp - Rivierenbuurt,4,Apartment,Entire home/apt,1.0,2.0,2.0,175,52.352230961061785,4.894935242785854
LIVIA’S HIDEAWAY 7: VONDEL C,De Baarsjes - Oud-West,4,Apartment,Entire home/apt,2.0,2.0,2.0,200,52.36032382999607,4.857896223962621
Stunning & Sleek APT with ROOF TERRACE,Centrum-West,4,Apartment,Entire home/apt,1.0,1.0,2.0,108,52.38190096216936,4.883992889870534
Luxurious Apartment w Rooftop Terrace and Sauna.,Westerpark,2,Loft,Entire home/apt,1.0,1.0,1.0,225,52.38294097135571,4.8731480908773275
Spacious room in the very city centre!,Centrum-West,2,Apartment,Private room,3.0,1.0,1.0,100,52.371414309924745,4.8935586770113035
Cosy apartment in between Amstel and Oosterpark,Oud-Oost,4,Apartment,Entire home/apt,1.0,2.0,2.0,130,52.359876044604924,4.91090423225797
Big family house @ industrial wharf area Amsterdam,Noord-West,5,House,Entire home/apt,1.0,4.0,5.0,120,52.407764997985275,4.902479195305488
Great apartment @ canal Amsterdam city centre,Centrum-Oost,4,Apartment,Entire home/apt,1.0,2.0,2.0,180,52.36391262967951,4.906550751001088
Light & spacious house with rooftop terrace,Oostelijk Havengebied - Indische Buurt,4,House,Entire home/apt,1.0,3.0,4.0,225,52.37211902903453,4.949593705322426
Authentic Canal House Amsterdam Center Jordaan,Centrum-West,2,Apartment,Entire home/apt,1.0,1.0,1.0,135,52.37499937768786,4.889377949186987
"Spacious, quiet groundfloor app for peace-seekers",Watergraafsmeer,4,Apartment,Entire home/apt,1.0,3.0,3.0,200,52.3534879262691,4.93572119565287
Industrial Bright 1BR Appt w/Balcony - Museumplein,Zuid,2,Apartment,Entire home/apt,1.0,1.0,1.0,110,52.35474908988849,4.884909960954552
Beautiful ap in charming central area -big balcony,De Baarsjes - Oud-West,4,Apartment,Entire home/apt,1.0,2.0,2.0,187,52.36828317885854,4.873419622966394
Comfortable apartment located centrally,Zuid,2,Apartment,Entire home/apt,1.0,2.0,2.0,105,52.34859245192993,4.860869526811256
Lovely house garden front and back!,Noord-West,4,House,Entire home/apt,1.0,3.0,6.0,150,52.41449530987743,4.8840546217343945
"Superb home, excellent location in museumdistrict",Zuid,4,Townhouse,Entire home/apt,1.0,4.0,4.0,160,52.35367822417735,4.876261755443019
Design apt in popular Old west! Perfect for couple,De Baarsjes - Oud-West,2,Apartment,Entire home/apt,1.0,1.0,1.0,137,52.35964692006914,4.862186603726302
Large family home near Jordaan,Westerpark,4,Apartment,Entire home/apt,3.0,2.0,2.0,137,52.372800661163616,4.870510507678832
"Design and bright apartment, next to Vondelpark",Zuid,2,Apartment,Entire home/apt,1.0,1.0,1.0,85,52.3474226989717,4.8603410717657
Comfortable family town house in Museum District,Zuid,5,Townhouse,Entire home/apt,1.0,4.0,4.0,159,52.35313890027224,4.877214257262262
"Modern apartment, Jordaan, beautiful canal, quiet",Centrum-West,2,Condominium,Entire home/apt,1.0,1.0,1.0,100,52.37218779015239,4.88053512292865
Modern appartment in upcoming and trendy east,Oostelijk Havengebied - Indische Buurt,2,Apartment,Entire home/apt,1.0,1.0,1.0,105,52.365049724571726,4.9379275894044055
Guest room in 'Old West',De Baarsjes - Oud-West,2,Apartment,Private room,1.0,1.0,1.0,59,52.3632238235386,4.862445527411622
Modern Houseboat near the city center,Oostelijk Havengebied - Indische Buurt,2,Houseboat,Entire home/apt,1.0,1.0,1.0,190,52.373689947135134,4.940134393724963
Apartment in Marina,IJburg - Zeeburgereiland,4,Apartment,Entire home/apt,2.0,1.0,4.0,110,52.362485774032,4.963006890799639
Amsterdam City & Rural Life Combined. Free Parking,Noord-Oost,4,House,Entire home/apt,2.0,2.0,5.0,175,52.385229650883296,4.955804153849666
Architect's loft in central peaceful neighbourhood,Centrum-Oost,2,Apartment,Entire home/apt,1.0,1.0,1.0,125,52.36986431930403,4.921239709288849
Light&Cozy apartment w/Balcony!,De Baarsjes - Oud-West,2,Apartment,Entire home/apt,1.0,1.0,1.0,100,52.37303292245842,4.854229701587164
Beautiful studio in old Jordaan house with terrace,Centrum-West,2,Apartment,Entire home/apt,1.0,0.0,1.0,145,52.37325278715947,4.88268796608341
House with garden in hip North!,Oud-Noord,1,Townhouse,Private room,1.0,1.0,1.0,60,52.39320604047765,4.930691526403426
Family House in Oostelijk Havengebied,Oostelijk Havengebied - Indische Buurt,6,House,Entire home/apt,1.0,2.0,6.0,97,52.37542922638118,4.943852086538626
"Ground floor app.,1-4 persons,Westerpark,Amsterdam",Westerpark,4,Apartment,Entire home/apt,1.0,2.0,2.0,125,52.38566603354732,4.871030446659597
Modern apartment among the canals of Amsterdam,Centrum-West,2,Apartment,Entire home/apt,1.0,1.0,1.0,125,52.38302689651122,4.888336144795534
Spacious apartment (80m2) in lovely Amsterdam,De Pijp - Rivierenbuurt,2,Apartment,Entire home/apt,2.0,1.0,1.0,78,52.34659214600472,4.898681238568241
Light room in east Amsterdam,Centrum-Oost,2,Apartment,Private room,1.0,1.0,2.0,55,52.36619658397507,4.923704068681051
Apartment near RAI and Zuid As,Buitenveldert - Zuidas,4,Apartment,Entire home/apt,1.0,1.0,2.0,97,52.329827933399365,4.885580731992602
"fantastic new appt in quiet, near center area",De Baarsjes - Oud-West,2,Apartment,Entire home/apt,1.0,2.0,1.0,120,52.36144232791485,4.856086209835369
Nice comfortable room(s) Amsterdam!,Oostelijk Havengebied - Indische Buurt,3,Apartment,Private room,2.0,2.0,2.0,115,52.3600750325661,4.944762343244578
*Perfect all-in apartment for a perfect city-trip*,De Pijp - Rivierenbuurt,4,Apartment,Entire home/apt,1.0,1.0,2.0,150,52.35172958218954,4.8880364888270345
Cozy Apartment near Westerpark,Bos en Lommer,3,Apartment,Entire home/apt,1.0,1.0,2.0,80,52.38343794434545,4.855348247184861
Nice bedroom with riverview,De Pijp - Rivierenbuurt,2,Apartment,Private room,1.0,1.0,1.0,60,52.347560261093655,4.909314378380682
Big room with beautiful view near Central Station,Oostelijk Havengebied - Indische Buurt,1,Apartment,Private room,1.0,1.0,1.0,60,52.37586732333154,4.935509570729427
"Comfortable, spacious apartment with roof terrace",Westerpark,4,Apartment,Entire home/apt,2.0,3.0,4.0,115,52.373784892246526,4.871460557919036
Comfortable family home next to the NDSM site.,Noord-West,4,House,Entire home/apt,1.0,4.0,4.0,125,52.40697814110282,4.905585121445661
Room in comfortable apartment near the city center,Oostelijk Havengebied - Indische Buurt,1,Apartment,Private room,1.0,1.0,1.0,35,52.36144980974332,4.937155288086292
Beautiful and cosy apartment on perfect location !,Bos en Lommer,4,Apartment,Private room,1.0,1.0,1.0,130,52.38160940086921,4.856205580611892
